record_id,farmer_id,crop,state,lga,harvest_date,season,quantity_harvested_kg,post_harvest_loss_pct,quantity_sold_kg,farm_gate_price_per_kg,market_price_per_kg,gross_revenue_ngn,transport_mode,transport_cost_ngn,destination_market,days_to_market,storage_type,fertilizer_used,irrigation_used,cooperative_member
AGR-657201,FRM-05191,Pepper,Plateau,West Angelaport,7/19/2021,Wet Season,42650.65,28.5,30495.21,1328.14,3629.43,110680230,Van,47100,Oja Oba,5,Silo,Yes,No,Yes
AGR-657202,FRM-01786,Pepper,Benue,New Robert,2/1/2022,Dry Season,16674.42,32.6,11238.56,726.72,1739.93,19554307.7,Truck,2100,Eke Awka,2,Silo,Yes,Yes,Yes
AGR-657203,FRM-03370,Wheat,Imo,Port Dale,4/21/2021,Off-Season,19163.89,6.5,17918.24,1591.86,4153.32,74420184.56,Rail,27600,Gbagi Market,7,Cold Storage,Yes,No,Yes
AGR-657204,FRM-02688,Wheat,Niger,Port Debrachester,5/15/2021,Dry Season,5373.73,28.1,3863.71,1121.93,2473.07,9555225.29,Van,13500,Eke Awka,10,Silo,No,Yes,No
AGR-657205,FRM-06944,Tomato,Ogun,West Jasonfort,1/4/2023,Off-Season,40513.22,29.7,28480.79,1371.08,3949.43,112482886.5,Motorcycle,4800,Oyingbo,10,None,No,Yes,No
AGR-657206,FRM-07779,Cowpea,Oyo,Bentonberg,11/6/2022,Off-Season,36555.9,15.5,30889.74,1320.51,3233.36,99877649.73,Boat,6200,Eke Awka,9,None,Yes,No,Yes
AGR-657207,FRM-06242,Plantain,Niger,South Jonathan,3/26/2023,Wet Season,16515.28,20.4,13146.16,1218.33,2979.23,39165434.26,Motorcycle,2500,Mile 12,21,Warehouse,No,Yes,Yes
AGR-657208,FRM-05756,Cassava,Anambra,Vargaston,12/17/2023,Dry Season,10811.08,9.3,9805.65,311.6,654.41,6416915.42,Rail,40800,Mile 12,6,Silo,No,Yes,Yes
AGR-657209,FRM-06917,Yam,Kaduna,Lake Ashleyfort,8/14/2022,Wet Season,12974.87,32,8822.91,1462.91,3123.21,27555800.74,Van,20500,Oja Oba,16,None,Yes,No,Yes
AGR-657210,FRM-01766,Cowpea,Plateau,Cunninghamland,4/21/2022,Dry Season,29061.47,9.6,26271.57,1330.19,3323.12,87303579.7,Rail,8300,Mile 12,4,Warehouse,Yes,Yes,Yes
AGR-657211,FRM-09572,Sorghum,Plateau,Gilbertshire,10/28/2023,Wet Season,40512.75,24.2,30708.66,1908.1,3678.86,112972860.9,Motorcycle,25700,Oja Oba,16,None,No,Yes,Yes
AGR-657212,FRM-05309,Pepper,Kano,South Thomas,4/9/2023,Wet Season,11465.47,22.5,8885.74,318.2,687.5,6108946.25,Rail,9700,Oja Oba,6,Cold Storage,No,No,No
AGR-657213,FRM-03295,Sorghum,Benue,East Teresa,2/4/2022,Dry Season,5104.44,4.5,4874.74,1693.14,3967.2,19339068.53,Truck,47100,Gbagi Market,19,None,No,No,Yes
AGR-657214,FRM-01811,Wheat,Borno,Lake Ruth,5/30/2022,Dry Season,3238.83,9.8,2921.42,603.26,1474.67,4308130.43,Boat,38900,Dawanau Market,16,Open Air,Yes,No,Yes
AGR-657215,FRM-04297,Plantain,Anambra,Georgefort,7/30/2023,Off-Season,48884.09,10.8,43604.61,331.17,633.26,27613055.33,Motorcycle,8700,Dawanau Market,3,Warehouse,No,No,No
AGR-657216,FRM-05131,Cassava,Kano,Jefferyfurt,2/22/2021,Dry Season,12306.92,12,10830.09,499.4,844.66,9147743.82,Van,12800,Wuse Market,8,Silo,Yes,No,No
AGR-657217,FRM-07784,Cassava,Borno,North Robin,2/9/2022,Off-Season,30633.33,33.8,20279.26,937.7,2187.64,44363720.35,Truck,11200,Mile 12,4,None,No,Yes,Yes
AGR-657218,FRM-09017,Tomato,Kano,Andrewview,11/3/2022,Off-Season,40356.01,10.3,36199.34,1316.63,3105.96,112433702.1,Boat,39000,Eke Awka,16,Silo,Yes,Yes,No
AGR-657219,FRM-08516,Plantain,Cross River,Marcusbury,10/15/2023,Off-Season,28854.66,26.9,21092.76,980.88,2683.96,56612124.13,Van,44500,Oyingbo,7,Cold Storage,Yes,Yes,Yes
AGR-657220,FRM-06025,Rice,Plateau,Clarkburgh,10/15/2023,Off-Season,14974.22,21.4,11769.74,1252.21,3699.82,43545919.45,Motorcycle,20500,Oja Oba,1,Open Air,No,Yes,No
AGR-657221,FRM-07460,Plantain,Borno,Ronaldside,11/6/2023,Off-Season,33937.17,15.6,28642.97,1954.76,4710.56,134924428.8,Truck,32400,Mile 12,18,Warehouse,Yes,No,No
AGR-657222,FRM-04145,Sorghum,Plateau,Nobleland,1/27/2021,Dry Season,6698.55,17.5,5526.3,1105.42,2656.49,14680560.69,Van,31700,Oyingbo,20,Open Air,Yes,No,No
AGR-657223,FRM-03303,Yam,Benue,Anthonyborough,12/10/2021,Wet Season,41644.06,4,39978.3,710.45,1633.67,65311349.36,Rail,22500,Wuse Market,11,Open Air,Yes,No,No
AGR-657224,FRM-04693,Sorghum,Plateau,Ericview,6/26/2022,Dry Season,31431.41,21.5,24673.66,1013.95,2928.96,72268163.19,Truck,45300,Eke Awka,18,Open Air,Yes,No,No
AGR-657225,FRM-00159,Groundnut,Zamfara,Port Richard,8/28/2023,Dry Season,26466.29,3.6,25513.5,1498.89,2687.72,68573144.22,Boat,21100,Gbagi Market,14,Open Air,No,No,Yes
AGR-657226,FRM-01465,Groundnut,Niger,North Jodyberg,8/12/2021,Dry Season,3075.89,31.9,2094.68,711.51,1119.65,2345308.46,Truck,33200,Oja Oba,17,None,No,No,No
AGR-657227,FRM-05989,Soybean,Plateau,Lake Aaronmouth,7/29/2023,Dry Season,34629.36,33.7,22959.27,1682.41,4985.79,114470098.8,Van,26800,Kantin Kwari,3,Warehouse,No,No,No
AGR-657228,FRM-03139,Groundnut,Borno,Batesfort,1/22/2021,Wet Season,3684.36,19.2,2976.96,128.91,356.07,1060006.15,Rail,10300,Wuse Market,18,Warehouse,Yes,Yes,No
AGR-657229,FRM-08629,Yam,Plateau,West Kenneth,9/30/2021,Wet Season,21802.37,10,19622.13,1404.14,2334.09,45799817.41,Rail,6300,Gbagi Market,4,Open Air,No,Yes,No
AGR-657230,FRM-07749,Groundnut,Imo,Karenville,3/6/2023,Off-Season,1503.31,22.6,1163.56,213.64,333.27,387779.64,Truck,27600,Kantin Kwari,12,Warehouse,No,Yes,Yes
AGR-657231,FRM-02681,Pepper,Plateau,Port Jasminefort,7/4/2021,Off-Season,35519.93,17,29481.54,887.64,1476.97,43543350.13,Van,35800,Mile 12,1,Cold Storage,Yes,Yes,No
AGR-657232,FRM-09692,Yam,Niger,North Thomas,4/18/2021,Off-Season,23608,25.5,17587.96,1996.56,3312.22,58255192.87,Boat,49800,Dawanau Market,16,Silo,No,Yes,Yes
AGR-657233,FRM-01289,Cassava,Benue,Youngmouth,8/23/2022,Wet Season,26151.05,5.7,24660.44,1473.25,3600.09,88779803.44,Boat,11300,Gbagi Market,17,Warehouse,Yes,No,No
AGR-657234,FRM-09875,Sorghum,Plateau,Whitneyfort,1/17/2021,Wet Season,6600.3,7,6138.28,1532.47,3275.1,20103480.83,Rail,12100,Oyingbo,8,Open Air,No,No,Yes
AGR-657235,FRM-01570,Yam,Imo,Jillfort,2/19/2022,Off-Season,31028.53,3,30097.67,959.84,2620.5,78870944.23,Van,26500,Mile 12,2,None,Yes,No,Yes
AGR-657236,FRM-01205,Pepper,Kano,Harveytown,4/16/2022,Wet Season,22821.76,31.3,15678.55,140.3,233.87,3666742.49,Van,26000,Eke Awka,15,Silo,No,Yes,No
AGR-657237,FRM-03434,Cassava,Kano,East James,5/29/2023,Off-Season,27965.96,9.3,25365.13,1233.13,2596.64,65864111.16,Motorcycle,2900,Eke Awka,15,Silo,Yes,Yes,Yes
AGR-657238,FRM-09378,Groundnut,Plateau,North Ericmouth,6/3/2022,Dry Season,38067.47,21.5,29882.96,476.2,693.75,20731303.5,Boat,44300,Oja Oba,5,Open Air,No,Yes,Yes
AGR-657239,FRM-01758,Maize,Plateau,Donaldchester,9/8/2021,Off-Season,10867.72,5.6,10259.13,1612.9,3000.46,30782109.2,Rail,18100,Oyingbo,14,Silo,Yes,No,No
AGR-657240,FRM-08847,Cowpea,Borno,Lake Keith,5/21/2021,Wet Season,34968.67,7.2,32450.93,1283.75,1777.24,57673090.83,Truck,3600,Gbagi Market,14,Warehouse,Yes,No,Yes
AGR-657241,FRM-07512,Sorghum,Benue,North Jesseburgh,9/19/2022,Dry Season,11112.41,3.7,10701.25,108.04,205.19,2195789.49,Motorcycle,9700,Gbagi Market,7,None,No,Yes,No
AGR-657242,FRM-02029,Tomato,Plateau,Ryanmouth,12/15/2021,Dry Season,19745.69,12.3,17316.97,167.43,253.89,4396605.51,Rail,21300,Oyingbo,19,Cold Storage,Yes,Yes,Yes
AGR-657243,FRM-09606,Cowpea,Ogun,Port Tasha,6/1/2023,Dry Season,39543.01,12.7,34521.05,1465.79,2986.67,103102984.4,Motorcycle,31700,Wuse Market,9,Cold Storage,No,No,No
AGR-657244,FRM-03632,Cassava,Benue,Lestad,9/19/2023,Off-Season,41973.41,24.9,31522.03,859.04,2435.79,76781045.45,Motorcycle,41200,Wuse Market,13,Warehouse,Yes,Yes,No
AGR-657245,FRM-00253,Cassava,Benue,Kristenbury,5/25/2021,Off-Season,645.89,14.8,550.3,1470.54,2917.27,1605373.68,Motorcycle,27400,Eke Awka,4,Open Air,No,Yes,No
AGR-657246,FRM-01888,Sorghum,Cross River,Coleton,7/1/2023,Wet Season,14966.23,11.8,13200.21,1696.65,2267.32,29929100.14,Van,39300,Kantin Kwari,18,Silo,Yes,Yes,Yes
AGR-657247,FRM-05650,Yam,Imo,Lake Joelmouth,9/19/2021,Wet Season,8319.71,22.8,6422.82,205.11,475.93,3056812.72,Van,44900,Dawanau Market,11,Warehouse,No,Yes,Yes
AGR-657248,FRM-06136,Soybean,Oyo,East Sandyfurt,6/21/2022,Dry Season,16528.44,13.8,14247.52,113.62,251.44,3582396.43,Motorcycle,42600,Mile 12,13,Warehouse,Yes,No,Yes
AGR-657249,FRM-00207,Groundnut,Oyo,Santanaside,7/18/2021,Off-Season,49996.78,28.5,35747.7,1640.6,2781.6,99435802.32,Van,34500,Oyingbo,3,Open Air,No,No,No
AGR-657250,FRM-01520,Plantain,Zamfara,New Emily,8/13/2023,Off-Season,48038.21,17.8,39487.41,596.84,1129.78,44612086.07,Boat,18100,Mile 12,1,None,No,Yes,No
AGR-657251,FRM-07020,Groundnut,Niger,West Brookeview,4/21/2022,Off-Season,914.19,5.5,863.91,736.16,1616.59,1396588.27,Rail,39900,Oja Oba,3,None,Yes,No,No
AGR-657252,FRM-04732,Maize,Kano,South Dawnmouth,11/30/2022,Dry Season,5963.51,10.4,5343.3,1069.05,2580.42,13787958.19,Motorcycle,13000,Kantin Kwari,1,Silo,Yes,No,No
AGR-657253,FRM-03079,Maize,Imo,Webershire,2/21/2022,Wet Season,7348.95,5.1,6974.15,710.98,1519.48,10597081.44,Rail,45800,Dawanau Market,21,Cold Storage,No,No,Yes
AGR-657254,FRM-00025,Wheat,Plateau,West Danashire,9/10/2022,Off-Season,25324.72,16.8,21070.17,1859.47,4474.52,94278897.07,Van,4500,Eke Awka,7,Warehouse,No,No,No
AGR-657255,FRM-07757,Wheat,Anambra,East Rachaelhaven,9/2/2023,Wet Season,26147.83,27.9,18852.59,1349.74,3238.8,61059768.49,Van,19900,Oja Oba,18,Warehouse,No,No,No
AGR-657256,FRM-01152,Pepper,Zamfara,Michelleville,7/26/2021,Dry Season,6779.65,28.3,4861.01,1564.85,4509.8,21922182.9,Truck,15400,Oyingbo,6,Silo,No,No,Yes
AGR-657257,FRM-04221,Rice,Zamfara,Lake Josebury,9/21/2022,Wet Season,13511.11,24.7,10173.87,1702.87,3812,38782792.44,Truck,35500,Dawanau Market,14,Cold Storage,Yes,No,No
AGR-657258,FRM-05915,Yam,Zamfara,Coreystad,5/8/2023,Dry Season,20468.75,28.5,14635.16,227.61,335.83,4914925.78,Motorcycle,27300,Kantin Kwari,14,None,No,Yes,No
AGR-657259,FRM-06385,Plantain,Anambra,East Julie,5/22/2022,Off-Season,29630.2,28.1,21304.11,107.4,311.31,6632182.48,Boat,43400,Kantin Kwari,5,Open Air,Yes,No,No
AGR-657260,FRM-07327,Soybean,Borno,West Danielle,12/27/2023,Wet Season,14694.94,31.4,10080.73,71.41,113.76,1146783.84,Motorcycle,3400,Oyingbo,13,None,No,Yes,No
AGR-657261,FRM-07455,Maize,Ogun,Perezchester,4/26/2023,Wet Season,43509.88,23.7,33198.04,1719.13,2996.59,99480914.68,Rail,46700,Mile 12,18,Open Air,Yes,No,No
AGR-657262,FRM-03208,Soybean,Oyo,Youngfort,7/6/2023,Wet Season,15753.44,15.6,13295.9,1112.14,3181.25,42297581.88,Motorcycle,40800,Kantin Kwari,4,Cold Storage,Yes,Yes,No
AGR-657263,FRM-07732,Cowpea,Zamfara,New William,4/3/2023,Off-Season,35050.31,5,33297.79,226.56,667.2,22216285.49,Truck,10400,Mile 12,13,Silo,No,No,No
AGR-657264,FRM-04527,Cowpea,Imo,West Abigail,9/20/2021,Dry Season,46179.7,25.1,34588.6,805.07,2347.02,81180135.97,Motorcycle,21000,Eke Awka,8,Warehouse,Yes,No,Yes
AGR-657265,FRM-07888,Yam,Kaduna,East Danielleview,10/23/2021,Off-Season,8787.43,16.9,7302.35,411.28,815.73,5956745.97,Truck,24900,Eke Awka,10,Cold Storage,Yes,No,Yes
AGR-657266,FRM-04754,Tomato,Benue,Laurenland,8/1/2022,Dry Season,21971.87,28.7,15665.94,552.62,1110.82,17402039.47,Boat,1700,Eke Awka,13,Warehouse,Yes,No,Yes
AGR-657267,FRM-00537,Groundnut,Borno,Port Markmouth,3/2/2022,Wet Season,44784.37,16.7,37305.38,1218.39,3105.03,115834324.1,Motorcycle,21200,Mile 12,3,None,No,No,No
AGR-657268,FRM-01962,Cowpea,Borno,Piercechester,11/30/2021,Dry Season,2715.09,14.7,2315.97,1193.51,2034.41,4711632.53,Van,32300,Gbagi Market,12,Warehouse,No,No,Yes
AGR-657269,FRM-00410,Sorghum,Borno,Whitebury,12/26/2022,Off-Season,8997.56,5.5,8502.69,89.02,128.55,1093020.8,Boat,16300,Dawanau Market,16,None,No,No,No
AGR-657270,FRM-01809,Wheat,Cross River,Fowlerberg,9/3/2021,Dry Season,36629.71,4.5,34981.37,1113.26,1545.64,54068604.73,Motorcycle,47700,Gbagi Market,20,Silo,Yes,Yes,No
AGR-657271,FRM-05136,Groundnut,Niger,Livingstonfort,6/3/2023,Wet Season,42823.3,21.7,33530.64,1127.46,2012.61,67484101.37,Boat,47500,Oyingbo,15,Warehouse,No,No,No
AGR-657272,FRM-02174,Plantain,Plateau,West Anthony,5/30/2023,Dry Season,19284.34,14.1,16565.25,1677.13,3982.97,65978893.79,Rail,46100,Wuse Market,20,Silo,Yes,Yes,Yes
AGR-657273,FRM-03590,Groundnut,Imo,East Elizabeth,6/24/2023,Off-Season,25053.11,15.8,21094.72,1756.39,2984.28,62952551,Motorcycle,46300,Oyingbo,11,None,Yes,Yes,Yes
AGR-657274,FRM-03103,Yam,Kaduna,South Jeromemouth,8/31/2023,Off-Season,23945.88,20.1,19132.76,1150.6,2868.18,54876199.58,Rail,47700,Oyingbo,5,Open Air,Yes,Yes,Yes
AGR-657275,FRM-01360,Tomato,Kano,Christopherfort,3/23/2022,Wet Season,46644.04,18.1,38201.47,1407.76,3677.42,140482849.8,Boat,6400,Oja Oba,2,Cold Storage,Yes,Yes,Yes
AGR-657276,FRM-01554,Plantain,Kano,Wayneside,11/14/2021,Dry Season,33649.95,26,24900.96,1865.04,3384.26,84271322.89,Boat,12800,Mile 12,20,Cold Storage,Yes,Yes,No
AGR-657277,FRM-06068,Groundnut,Cross River,Port Nicholas,1/5/2023,Off-Season,34347.66,32.5,23184.67,1406.17,2632.36,61030397.92,Motorcycle,2700,Kantin Kwari,12,None,No,Yes,No
AGR-657278,FRM-04095,Cowpea,Borno,North Jenny,7/30/2022,Off-Season,31420.08,22.1,24476.24,140.27,328.13,8031388.63,Truck,46400,Dawanau Market,9,Open Air,No,Yes,Yes
AGR-657279,FRM-03691,Plantain,Plateau,New John,1/8/2022,Dry Season,40660.18,31.8,27730.24,1052.41,2797.6,77578119.42,Truck,46300,Oyingbo,13,Warehouse,No,No,Yes
AGR-657280,FRM-07671,Rice,Anambra,East Patty,5/24/2021,Wet Season,7771.94,15.5,6567.29,1240.15,2308.86,15162953.19,Motorcycle,47200,Eke Awka,21,Warehouse,Yes,Yes,No
AGR-657281,FRM-05412,Plantain,Ogun,Andrewborough,4/6/2022,Dry Season,13628.85,13.4,11802.58,843.41,1829.13,21588453.16,Boat,26000,Eke Awka,20,Open Air,No,Yes,Yes
AGR-657282,FRM-01252,Yam,Borno,Alexanderberg,12/14/2021,Off-Season,19497.59,3.3,18854.17,1887.07,3439.79,64854385.42,Truck,9200,Oyingbo,15,Open Air,No,Yes,Yes
AGR-657283,FRM-08968,Pepper,Anambra,Watsonport,10/25/2023,Off-Season,28606.46,13.1,24859.01,1952.81,4783.88,118922520.8,Van,41200,Wuse Market,17,None,Yes,No,No
AGR-657284,FRM-07549,Cowpea,Borno,Huangfort,6/2/2023,Dry Season,46616.21,34.6,30487,1692.12,5006.37,152629202.2,Van,42900,Gbagi Market,3,Silo,Yes,No,No
AGR-657285,FRM-07900,Cowpea,Borno,Watsonport,5/4/2022,Off-Season,25303.45,20,20242.76,1088.69,3242.88,65644841.55,Van,11500,Gbagi Market,9,Warehouse,No,No,Yes
AGR-657286,FRM-06315,Pepper,Oyo,Michaelburgh,2/11/2023,Wet Season,842.8,23.9,641.37,1644.12,4568.6,2930162.98,Rail,32300,Oja Oba,19,Warehouse,Yes,Yes,No
AGR-657287,FRM-09673,Soybean,Anambra,South Yvonnemouth,4/6/2023,Dry Season,18731.69,11.1,16652.47,661.77,1353.31,22535954.18,Rail,5000,Gbagi Market,9,Open Air,No,Yes,Yes
AGR-657288,FRM-07085,Yam,Ogun,Smithchester,1/27/2022,Dry Season,23432.32,13.9,20175.23,1502.47,3630.36,73243347.98,Rail,49700,Oja Oba,4,Silo,Yes,Yes,No
AGR-657289,FRM-02241,Maize,Kaduna,Marystad,1/30/2021,Wet Season,42759.15,21.2,33694.21,1475.53,2351.47,79230923.99,Boat,1700,Wuse Market,5,None,No,No,Yes
AGR-657290,FRM-07478,Tomato,Oyo,East Kathleen,1/19/2021,Wet Season,20042.32,18.8,16274.36,1631.04,3626.25,59014897.95,Van,4300,Gbagi Market,19,Warehouse,Yes,Yes,No
AGR-657291,FRM-07612,Maize,Ogun,Hillburgh,8/24/2023,Wet Season,2231.95,4.9,2122.58,1891.01,3093.48,6566158.78,Rail,32900,Gbagi Market,11,Open Air,No,Yes,Yes
AGR-657292,FRM-05996,Wheat,Cross River,Oliverland,12/17/2021,Wet Season,29198.62,34.6,19095.9,1851.48,3188.52,60887659.07,Rail,32800,Oja Oba,7,Silo,Yes,No,Yes
AGR-657293,FRM-05209,Cassava,Kaduna,East Deanna,5/26/2023,Dry Season,39362.68,15.2,33379.55,818.1,1354.86,45224617.11,Van,32800,Eke Awka,12,Silo,No,Yes,Yes
AGR-657294,FRM-07233,Cowpea,Benue,Port Gabrielle,7/7/2023,Dry Season,30818.67,23.6,23545.46,1973.65,3025.87,71245501.05,Van,23300,Gbagi Market,18,Silo,Yes,Yes,Yes
AGR-657295,FRM-09771,Soybean,Ogun,Emilyberg,8/3/2021,Dry Season,38221.39,9.3,34666.8,1306.79,3205.7,111131360.8,Boat,24500,Dawanau Market,20,Silo,No,Yes,No
AGR-657296,FRM-01600,Plantain,Kaduna,Marystad,5/27/2023,Dry Season,4571.93,34.5,2994.61,408.93,615.51,1843212.4,Van,47200,Gbagi Market,15,Cold Storage,No,No,No
AGR-657297,FRM-05030,Wheat,Ogun,Cruzchester,1/11/2023,Wet Season,27915.86,22.8,21551.04,1728.4,3278.84,70662411.99,Boat,14000,Eke Awka,15,Silo,No,No,No
AGR-657298,FRM-08270,Maize,Anambra,Makaylaview,4/6/2023,Off-Season,23815.81,4.9,22648.84,1634.81,4745.62,107482788.1,Rail,11100,Oyingbo,1,Open Air,Yes,No,No
AGR-657299,FRM-07856,Pepper,Cross River,Annehaven,12/17/2023,Off-Season,25865.99,14.7,22063.69,181.8,520.81,11490990.39,Boat,42100,Oyingbo,6,None,No,Yes,No
AGR-657300,FRM-02973,Sorghum,Imo,Lake Timothy,11/23/2023,Wet Season,40629.49,28.7,28968.83,1408.21,3794.74,109929178,Truck,7900,Kantin Kwari,21,None,No,No,No
AGR-657301,FRM-09070,Cassava,Cross River,Michaelberg,10/21/2023,Dry Season,37131.08,32.3,25137.74,1477.78,4072.07,102362636.9,Motorcycle,31600,Oja Oba,12,Warehouse,Yes,No,Yes
AGR-657302,FRM-09586,Cassava,Benue,Amandaview,12/20/2021,Off-Season,22895.31,7.5,21178.16,1732.51,3357.62,71108213.58,Motorcycle,27100,Oja Oba,13,Open Air,No,Yes,No
AGR-657303,FRM-08004,Yam,Ogun,Lake Michele,12/1/2022,Dry Season,4054.78,28.3,2907.28,168.21,387.79,1127414.11,Van,43000,Oja Oba,17,None,Yes,No,No
AGR-657304,FRM-03092,Sorghum,Ogun,Kaylaport,12/16/2022,Dry Season,38417.51,15.3,32539.63,1260.11,3242.93,105523742.3,Rail,15000,Oja Oba,18,Silo,Yes,Yes,No
AGR-657305,FRM-03183,Maize,Oyo,West Susanburgh,7/21/2021,Off-Season,29845.51,24.6,22503.51,108.75,182.7,4111391.28,Van,29700,Oja Oba,15,Open Air,Yes,Yes,Yes
AGR-657306,FRM-07466,Plantain,Niger,Boothberg,3/9/2021,Off-Season,45013.67,26.1,33265.1,1656.32,2750.55,91497320.81,Motorcycle,6300,Kantin Kwari,8,None,No,No,No
AGR-657307,FRM-00600,Wheat,Benue,Port Tinaton,7/22/2022,Off-Season,18834.8,19.6,15143.18,831.82,1757.35,26611867.37,Truck,46800,Oja Oba,5,Cold Storage,Yes,No,Yes
AGR-657308,FRM-03948,Groundnut,Kaduna,New Tanyaberg,9/12/2021,Wet Season,36037.18,10.5,32253.28,733.23,1027.94,33154436.64,Van,27800,Mile 12,20,Silo,No,No,No
AGR-657309,FRM-00366,Tomato,Imo,North Matthewview,2/23/2021,Off-Season,29423.04,12.2,25833.43,1460.66,2729.07,70501238.81,Van,17900,Oyingbo,19,Silo,No,Yes,Yes
AGR-657310,FRM-04898,Pepper,Zamfara,Millerberg,6/11/2021,Dry Season,15662.91,6.8,14597.83,916.3,1957.72,28578463.75,Rail,44900,Dawanau Market,3,Cold Storage,No,No,No
AGR-657311,FRM-08632,Wheat,Oyo,Port Stephaniebury,10/31/2022,Dry Season,30885.3,26.7,22638.92,180.82,444.33,10059151.32,Rail,34800,Gbagi Market,1,None,Yes,No,No
AGR-657312,FRM-03761,Cowpea,Ogun,Kimberlyton,9/8/2021,Dry Season,30836.93,15.7,25995.53,1404.59,2094.74,54453876.51,Truck,10000,Mile 12,13,Open Air,No,Yes,Yes
AGR-657313,FRM-01097,Soybean,Imo,Crystalmouth,4/25/2022,Dry Season,33152.72,9.4,30036.36,959.37,1709.31,51341450.51,Boat,38600,Oja Oba,8,None,Yes,No,Yes
AGR-657314,FRM-05368,Rice,Imo,Marshallville,8/24/2022,Wet Season,16417.35,17,13626.4,1087.78,2368.62,32275763.57,Boat,36600,Oyingbo,12,Silo,Yes,No,Yes
AGR-657315,FRM-09935,Soybean,Plateau,Smithstad,12/27/2022,Off-Season,24920.92,24.8,18740.53,1295.96,1738.78,32585658.75,Van,8400,Gbagi Market,10,Open Air,Yes,Yes,No
AGR-657316,FRM-03039,Yam,Zamfara,North Michelle,11/13/2022,Dry Season,31135.07,24.7,23444.71,1585.51,2949.97,69161191.16,Van,31100,Oyingbo,9,Warehouse,No,Yes,Yes
AGR-657317,FRM-07569,Plantain,Anambra,Lake Barbarachester,6/2/2021,Off-Season,23062.31,6.8,21494.07,1027.01,1540.97,33121717.05,Van,8600,Gbagi Market,18,Cold Storage,Yes,No,No
AGR-657318,FRM-04223,Sorghum,Ogun,Montgomerytown,11/26/2023,Wet Season,31473.57,24.3,23825.49,949.74,2415.85,57558810.02,Van,4700,Dawanau Market,7,Open Air,Yes,Yes,Yes
AGR-657319,FRM-00293,Wheat,Plateau,West Davidtown,1/6/2021,Off-Season,36690.71,17.5,30269.84,1000.33,1758.41,53226789.35,Van,46000,Oyingbo,5,Open Air,Yes,Yes,No
AGR-657320,FRM-08008,Wheat,Anambra,South Stacy,3/10/2023,Dry Season,9426.45,12.3,8267,922.29,1791.69,14811901.23,Motorcycle,3300,Oja Oba,13,Silo,No,Yes,No
AGR-657321,FRM-08259,Plantain,Anambra,Michaelview,9/30/2022,Dry Season,4569.89,20.3,3642.2,612.32,885.32,3224512.5,Van,43500,Eke Awka,10,Warehouse,Yes,Yes,No
AGR-657322,FRM-07443,Wheat,Anambra,Campbellside,11/2/2022,Dry Season,28605.98,17.5,23599.93,574.36,986.14,23272834.97,Rail,8600,Kantin Kwari,17,Warehouse,No,No,No
AGR-657323,FRM-06765,Rice,Imo,Sandovalborough,9/20/2021,Wet Season,347.9,4.4,332.59,1489.97,4117.26,1369359.5,Boat,14100,Mile 12,17,Warehouse,No,No,Yes
AGR-657324,FRM-05607,Groundnut,Plateau,Millerchester,8/5/2021,Off-Season,48074.16,31.3,33026.95,957.67,2488.81,82197803.43,Boat,49800,Eke Awka,4,Cold Storage,Yes,Yes,Yes
AGR-657325,FRM-03270,Groundnut,Kaduna,Kentland,12/19/2021,Off-Season,7740.3,18.6,6300.6,1229.63,3259.74,20538317.84,Motorcycle,7800,Kantin Kwari,2,Open Air,Yes,No,No
AGR-657326,FRM-06774,Maize,Borno,Walshfort,4/4/2022,Dry Season,14037.96,2.4,13701.05,498.97,957.11,13113411.97,Van,34100,Mile 12,12,Open Air,No,No,No
AGR-657327,FRM-05497,Soybean,Zamfara,Richardsonfurt,10/2/2022,Off-Season,34190.02,14.1,29369.23,270.65,763.22,22415183.72,Motorcycle,47200,Oja Oba,19,Cold Storage,No,No,Yes
AGR-657328,FRM-07376,Tomato,Niger,Hodgesstad,8/26/2022,Wet Season,7935.11,16.2,6649.62,168.44,306.02,2034916.71,Motorcycle,9800,Oja Oba,2,None,No,No,Yes
AGR-657329,FRM-01954,Soybean,Kaduna,West Matthew,1/16/2022,Dry Season,26491.16,2.6,25802.39,1525.89,3720.8,96005532.71,Van,18300,Dawanau Market,12,Cold Storage,Yes,No,No
AGR-657330,FRM-01443,Maize,Oyo,Port Jimmy,9/23/2022,Dry Season,22005.5,14.4,18836.71,1320.62,3682.34,69363170.7,Motorcycle,5400,Kantin Kwari,17,Open Air,No,Yes,No
AGR-657331,FRM-05940,Pepper,Zamfara,Trevinoville,6/11/2021,Dry Season,48361.46,34.6,31628.39,1784.06,4742.96,150012188.6,Motorcycle,45800,Mile 12,5,Open Air,No,Yes,No
AGR-657332,FRM-02114,Plantain,Cross River,Richardton,12/22/2022,Wet Season,25042.13,21.9,19557.9,1796.61,3589.9,70210905.21,Boat,12300,Oyingbo,21,None,No,No,No
AGR-657333,FRM-07804,Pepper,Ogun,South Erica,4/29/2023,Off-Season,5632.92,13.7,4861.21,990.59,1631.68,7931939.13,Motorcycle,38800,Gbagi Market,12,Warehouse,Yes,Yes,Yes
AGR-657334,FRM-01930,Sorghum,Cross River,Michaelshire,12/30/2021,Dry Season,41338.86,13.3,35840.79,454.62,828.86,29706997.2,Truck,28400,Oyingbo,1,None,Yes,Yes,No
